ulasan,rating,tanggal,kategori,nama_aplikasi,app_id,label,confidence,label_original
"terlalu lemot pemutaran video nya padahal jaringan yg di gunakan wifi, dowload juga begitu, saya dowload dari malam pagi nya baru setegah ini masalahny harus di fiks lagi sih",1,2025-11-01 15:07:15-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9961585402488708,negatif
"Harga naik terus tapi kualitas patah2 videonya, dah malah delay live nya jauh banget lagi",1,2025-11-01 09:43:02-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9980469942092896,negatif
"Punya paket ultimate namun tidak bisa akses yg seharusnya bisa, sesuai info admin, tapi tidak ada solusi. Ribet. Bertele tele",1,2025-11-01 07:07:32-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.7866749167442322,negatif
"Kren semua acara ada film, olah raga, drama, acara tv..mantap",5,2025-10-31 22:27:38-07:00,hiburan_streaming,Vidio,1048858798.0,positif,0.9923581480979919,positif
saya udah langganan dan saya bayar tpi apa yang saya dapat malahan saya tidak bisa menonton video apapun,1,2025-10-27 12:17:01-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9008139371871948,negatif
sudah langganan yang platinum tp pas nonton malah disuruh langganan lagi,1,2025-10-27 06:06:22-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.8817771673202515,negatif
"Apps nya coba di cek ulang, wifi bagus, jaringan cell bagus lah ko gagal menyambung ke internet terus tulisannya, kacau",1,2025-10-26 23:30:31-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9967702627182007,negatif
👍🏻👍🏻👍🏻👍🏻,5,2025-10-26 06:49:12-07:00,hiburan_streaming,Vidio,1048858798.0,positif,0.9349059462547302,positif
"Sudah bayar sampe bulan depan, skrg tetap tidak bisa nnton epl padahal sudah subscribe.. app aneh",1,2025-10-25 10:40:30-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9932871460914612,negatif
kebanyakan iklan!!,1,2025-10-25 04:29:41-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.8465172052383423,negatif
"Subs mahal kualitas siaran buruk
Tidak mau berbenah anti kritik
Lebih bagusan net dan astro malaysia",1,2025-10-25 01:45:18-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9936284422874451,negatif
"Saya cuma mau nonton sepak bola dan basket, harus dibundling dengan service lain yang kualitasnya nggak ada, terutama series lokal. 2025 harga naik, tapi ternyata gak dapet hak siar NBA.",1,2025-10-24 18:23:18-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9840624928474426,negatif
Nonton Persija kaya nonton bajakan,3,2025-10-24 06:47:34-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.997448205947876,netral
"Udah berlangganan setahun, mau mulai nonton eh malah gak bisa. Tulisannya “maaf ya ada gangguan”. Dan itu semua movie dan series. Giliran udah bisa ditonton, patah2. Dan ini bukan masalah jaringan, H*O dan n*tflix lancar2 aja buat nonton.",3,2025-10-24 06:19:48-07:00,hiburan_streaming,Vidio,1048858798.0,positif,0.4588645398616791,netral
"jangan pakai aplikasi ini terlalu mahal ,,hanya bisa dipakai share 1 akun ,,beda sama neflix,prime ,disney ,,walaupun mahal tapi sesuai dg produknya imbang dan juga kalau mengunakan internet dibawah 10mpbs terjadinya close dan erorrr pada TV !!!",1,2025-10-23 23:25:16-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.978341817855835,negatif
"gimana sih udah premium masih banyak iklan, bikin macet tv",1,2025-10-23 03:52:17-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9981826543807983,negatif
karena Seru di,5,2025-10-23 02:10:55-07:00,hiburan_streaming,Vidio,1048858798.0,positif,0.9966273903846741,positif
Top top,5,2025-10-21 07:50:31-07:00,hiburan_streaming,Vidio,1048858798.0,positif,0.9965940117835999,positif
"gw nonton byon 5, bulan juni. itu udah bayar 50k. bulan selanjutnya malah kepotong sendiri saldo gopay gw 50k. sampe bulan november pertanggal 19. melayang duit gw. byon byon. kalo tau auto payment karna berlangganan juga gabakal gw tonton, shibal.",1,2025-10-20 06:56:07-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.7899425625801086,negatif
Saya buka film “SAH! Katanya” kog langsung nge hang ya? Dan tidak bisa dibuka,2,2025-10-20 02:07:04-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.6520673632621765,negatif
Kenapa force closed terus aplikasinya padahal udah langganan ultimate gimana sih… tolong dong tingkatkan kualitas jangan cuma harga,1,2025-10-19 08:51:56-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.5730103254318237,negatif
"Kenapa terus keluar tulisan, yah koneksi internetmu mati. 
trus login email ga bisa padalan berlangganan ber bayar.
Internet saya hidup menggunakan wifi juga ga mau",1,2025-10-19 05:11:47-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.995259702205658,negatif
masa harus beli berlangganan lagi untuk per episode?????? kan sudah berlangganan aplikasi juga tidak cukup???,1,2025-10-18 08:24:48-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.830620527267456,negatif
"Terimakasih kepada petugas layanan vidio vida media sosial. Respon cepat, tanggap , dan solutif.",5,2025-10-17 01:08:09-07:00,hiburan_streaming,Vidio,1048858798.0,positif,0.9554068446159363,positif
Tidak bisa streaming padahal sdh bayar. Putus di tengah dan berulang terus. Tlg diperbaiki kualitas siarannya,1,2025-10-15 16:52:55-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9586642980575562,negatif
"ISTRI SAYA SUDAH KELAPARAN, SAYA DI IKLANKAN DENGAN EMBEL EMBEL 15 MENIT, DAN ADA MAKSIMAL 35 MENIT, POSISI SAYA PESAN DI JAM 21:31 DAN SAMPAI JAM 10:33 BELUM SAMPAI JUGA, DAN MAS MAS DRIVER NYA BARU JALAN KERUMAH DAN AKAN SAMPAI DALAM 10 MENIT, INI SANGAT TIDAK DIREKOMENDASIKAN JIKA SEDANG TERBURU BURU, KARENA MASA SAYA NUNGGU 1 JAM HANYA UNTUK CIKI DAN MAKANAN RINGAN??!?!?!",1,2026-08-02 08:34:49-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,negatif,0.9871838092803955,negatif
Parah masih disimpen barang expired 1 tahun lebih.. 10/04/2025 expirednya masih di kasih ke customer,1,2026-08-01 20:35:21-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,negatif,0.9947683811187744,negatif
Puas.,5,2026-08-01 20:32:30-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,positif,0.995537281036377,positif
Ga drama alamat slcepatbzampe,5,2026-08-01 18:13:02-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,negatif,0.46776288747787476,positif
"gue custumer baru, dan kecewa juga karna drivernya gabsia langsung ke lantai 2 padahal jelas2 alamatnya lt 2 hell y",1,2026-07-31 20:29:49-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,negatif,0.9969102740287781,negatif
"Very Helpful
 in any condition",5,2026-07-31 15:20:14-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,positif,0.9305482506752014,positif
Order was never delivered,1,2026-07-29 21:52:48-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,negatif,0.7682692408561707,negatif
"Emang ga semua driver astro ga punya etika, banyak yang ramah dan sopan. Tapiii saya 2 kali dapet driver yang bener bener bikin saya naik darah, driver pertama naro paket saya di jalan pas saya ambil terus si driver malah pergi gitu aja, dan sekarang banget saya ga bales dia selama 2 menit dan dia minta suami saya buat ambil di jalan, gong nya lagi pas suami saya bilang makasih GA DI JAWAB MALAH BILANG AMPUNNN”",1,2026-07-29 07:10:04-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,negatif,0.6905550956726074,negatif
"Ini review jujur, bukan busser, atau org yg kerja di Astro. Astro ngebantu gue bgt. Gue sakit dan di rawat di RS hampir seminggua, dari pagi-sore sendiri, malem jam 10 keatas baru ada yg nemenin. Dan Astro terbaik bgt buat mesen barang-barang gue bahkan makanan minuman. Barang nya di pack sangat baik dan aman. Drive nya apalgi, baik bgt sampai mau anterin keruangan gue, mama ramah semua. Harga nya oke, banyak diskon nya😍😍 Pokoknya best bgt. Sampe sekarang nyaman bgt apa-apa andelin Astro. Pertahankan ya kualitas pelayanan, kualitas Apk nya. God bless😇✨😍",5,2026-07-28 19:24:51-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,positif,0.9961887001991272,positif
CS sangat slow respon,1,2026-07-26 00:08:03-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,negatif,0.968646228313446,negatif
"Saya order, begitu ada keterangan sudah sampai dan saya chat ok, saya langsung turun dari lantai atas, baru saya mau buka gerbang langsung diselesaikan. kalau bisa saya lampirkan ssny jelas dia ga sampe 2 menit nunggu.

lalu saya panik dan cari paket saya, saya chat csnya pun sampi sekarang ga dibalas, ada keterangan foto tapi saya ga tau itu dimana, saya cari kemana” taunya di taruh di celah pagar orang, rumah saya memang punya alamat persis dengan rumah sebrang, hanya beda rt rw aja, makanya saya lampirin foto pagar di detail alamat.

ngejar kecepatan tapi keamanannya ga dipertimbangkan sama sekali.",1,2026-07-24 21:28:51-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,negatif,0.97281813621521,negatif
Driver selalu salah titik ketika mengantarkan pesanan karena (menurut driver) diarahkan ke titik tersebut. Aneh bgt pdhl udh naro titiknya bener,1,2026-07-24 07:54:24-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,negatif,0.9936409592628479,negatif
"Sejauh ini sangat terbantu dengan Astro. Good job! Pengiriman cepat, semua kebutuhan lengkap. Please tetep kayak gini yah jangan pernah turunin kualitas. Semangat!",5,2026-07-22 19:17:37-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,positif,0.9908836483955383,positif
"Pengiriman cepat banget 
Makasih ya",5,2026-07-22 17:35:00-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,positif,0.9895125031471252,positif
"Coba aja udah ada di Bogor pasti gampang belanja groceries, buat di bogor juga dong",2,2026-07-22 02:11:35-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,positif,0.9871270656585693,negatif
"Udah murah, free ongkir ,cepet sampainya jugaa",5,2026-07-21 16:43:46-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,positif,0.995708703994751,positif
"Barang yg dikirim tidak sesuai, produk kurang fresh, pelayanan lumayan lambat",3,2026-07-20 22:19:48-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,negatif,0.9946268200874329,netral
Online grocery app terbaikkkk bener2 membantu dan cepet nyampenya. Palugada banget. Thank you so much! Jaya jaya jaya buat astro semoga everlasting yaa 🥹,5,2026-07-20 19:21:53-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,positif,0.9774953722953796,positif
"Astro benar2 ngebantu banget buat kebutuhan sehari hari, beli makan di astro juga enak2 makanan nyaaaa, pengiriman nya cepat, serba ada, sukses terus astro.",5,2026-07-19 20:47:30-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,positif,0.9968975782394409,positif
"Saya order jam 9.59 hingga pukul 11.10 pesanan belum sampai, tanpa ada konfirmasi sama sekali. Pertama kali order langsung punya pengalaman buruk. Niat nya mau instan malah jadi buang waktu, padahal claim nya barang sampai dalam 15 menit. Konfirmasi ke cs pesanan nya blm proses pengiriman padahal udh 1 jam, kecewa bangat.",1,2026-07-17 21:11:57-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,negatif,0.9973353743553162,negatif
Aplikasi andalan untuk seorang ibu bekerja. Very helpful and fast .,5,2026-07-16 16:22:58-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,positif,0.9875745177268982,positif
Driver meminta share lokasi via whatsapp. WA termasuk ranah data pribadi (tidak asal share). Sudah jelas titik dan lokasi (foto share via chat astro). Tolong kurasi untuk pelayanan penganteran dan driver memburu2 padahal jelas alamat sudah sesuai. Maaf saya tidak akan pakai Astro lagi.,1,2026-07-15 08:34:57-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,negatif,0.9360435605049133,negatif
"Ditanya malah jelasin yang ada di aplikasi, mana 30 menitnya ga nyampe2 anjir 
Harga lu tuh mahal dr yg lain, skrg ada ongkir juga, malah makin lama",1,2026-07-15 05:11:59-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,negatif,0.9949333071708679,negatif
"Pengiriman cepat, packaging aman dan rapi",5,2026-07-15 04:20:15-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,positif,0.9876781105995178,positif
"Appreciation to everyone working at ASTRO. As a lazy person, ASTRO has helped me a lot, whether it’s for emergencies or everyday kitchen needs.

Just imagine—when an online ride already costs more than Rp18,000 per trip and some products are more expensive elsewhere, ASTRO’s delivery fee can be as low as Rp5,000, plus they often have great promotions.

As someone who doesn’t like cooking, I also love buying their marinated chicken leg fillets. So many of the things I need are available on ASTRO.

Wishing ASTRO continued success, prosperous employees, and hopefully more branches everywhere—including Bali (please).

Keep up the great quality, ASTRO.",5,2026-07-13 21:59:53-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,positif,0.4564950466156006,positif
Pliss buka cabang di citra indah jonggol d sana peradaban nya padat,5,2026-07-13 20:55:28-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,positif,0.9469743967056274,positif
"selalu puas sama layanan Astro, udah pakai dari 2020, dan always pakai! kalau ada kendala pun gak ribet langsung dibantu sama customer service nya. sukses terus ya Astro!!!! 💕💕",5,2026-07-13 16:05:22-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,positif,0.9475497603416443,positif
"Saya psen astro kyak biasa notes instruksi ny selalu ""WA setelah tiba"" tapi saya udh tnggu ga ad WA sama skali. tau2 pesanan di batalkan dan di refund. trnyta driverny ngechat ny pake aplikasi ASTRO krena ad kebijakan baru driver udh tdk boleh menghubungi lwat WA.
tapi ini jadi nyusahin gue yg uda meal prep daging buat dimasak stelah pesanan astro sy sampe tapi malah jadi gabisa di olah krena pesanan di batalkan dan saat mau pesan ulang produkny udh tdk ad. nyusahinnnnnnnn",1,2026-07-12 22:54:51-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,negatif,0.9745186567306519,negatif
"Secara layanan bagus, saya ngga ada komplain, tapiii notifikasinya spam banget, gk liat waktu. Tim communicationnya kenapa dah??  Pagi, siang, malam ada terus. Sangat mengganggu. Sy akhirnya harus matikan notifikasi, dan menyalakan lg hanya saat order saja.",3,2026-07-11 16:36:15-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,negatif,0.9912548065185547,netral
"cools apps , really helpful",5,2026-07-11 04:56:02-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,positif,0.8876627087593079,positif
"jadi terbuang gitu aja, krn diperam tidak manis dan kulitnya sudah pasti layu",5,2026-07-08 20:44:04-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,negatif,0.9966579675674438,positif
"Punya problem dengan aplikasi? Jangan harap cs bisa membantu, semua jawaban super template dan ga ada jalan keluar. Cuma di suruh nunggu",1,2026-07-06 16:48:25-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,negatif,0.9437869787216187,negatif
Sat set dianternya cepet. Lengkap. Jarga terjangkau. Sangat memudahkan ibu rumah tangga,5,2026-07-05 18:42:30-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,positif,0.99601149559021,positif
"voucher pengguna baru 15 rb, yg saya dapet cuma 6 rb wkkw. pengiriman lama ga sesuai marketing nga",2,2026-07-05 12:33:26-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,negatif,0.9726666808128357,negatif
"Salah kirim paketnya, abis itu kontak CS nya ternyata bot. Ga ada jawaban sampe skrg. Asli cari yg lain deh.",1,2026-07-05 06:56:52-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,negatif,0.9833716750144958,negatif
sangat membantu dan bagus,5,2026-07-03 11:40:01-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,positif,0.9944174289703369,positif
"Fast delivery 
Good quality 
Cheap👍",5,2026-07-02 06:11:06-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,positif,0.9760546684265137,positif
Best quality,5,2026-07-02 01:10:54-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,positif,0.996425211429596,positif
Pertama belanja di astro .. mudah murah&cepat,5,2026-07-01 03:02:41-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,positif,0.9876082539558411,positif
always fresh,5,2026-06-30 09:03:25-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,positif,0.9933773875236511,positif
Bad product and reject my complaint to return,1,2026-06-29 04:30:52-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,negatif,0.7531755566596985,negatif
Sangat sangat membantu untuk belanja harian yang kilaaaaat banget..,5,2026-06-29 01:22:04-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,positif,0.996121346950531,positif
SAYA KECEWAAAAAAA HARUSNYA LEBIH TELITI MASALAH DRIVERNYA KALO ANTAR HARUS KONFIRMASI PESENAN CHAT/TELFON SUPAYA TIDAK HILANG PAKETNYAAAA,1,2026-06-27 23:39:59-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,negatif,0.9973637461662292,negatif
"Semua jadi makin efisien, mudah dan murah dengan ASTRO 👍🏻",5,2026-06-27 17:15:38-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,positif,0.9873850345611572,positif
"Versi terakhir bug terus waktu bayar, ke redirect sendiri keluar trus sign error, harus diexit dulu appnya, buka lg, kadang jg error lg. Pdhl sdh update. Dulu ga begini. Kok jd gini ya jd ribet bgt kl buru2",3,2026-06-27 05:35:15-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,negatif,0.9867287278175354,netral
"Sangat berguna , barang selalu bagus , packing aman",5,2026-06-27 03:27:52-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,positif,0.9957706332206726,positif
"aplikasi gak jelas, koneksi buat pembayaran aja gagal terus",1,2026-06-26 22:52:38-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,negatif,0.9948064684867859,negatif
"best app ever the delivery is so fast,best deals too",5,2026-06-25 22:10:29-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,positif,0.9732415080070496,positif
"Setelah beberapa minggu cek harga indomaret alfamaret dan dibandingkan dengan astro, astro harganya jauh lebih mahal dibanding indo dan alfa. Seharusnya dengan digital, harga lebih murah, kok ini makin mahal?",1,2026-06-24 20:51:00-07:00,food_groceries,Astro - Groceries in Minutes,1581963198.0,negatif,0.9652076363563538,negatif
